"","time","GDP","GDP_change","NPL","NPL_change","Unempl","Unempl_change","HPI","HPI_change","Inflation","Inflation_change","Bonds","Bonds_change","Inter","Inter_change"
"109",2009-01-01,99.098,0.922682092227479,6.42293385932725,5.50128324002677,6.4,7.86516853932584,123.6,-4.09683426443203,2.75317248671881,-22.5070929260368,2.53,24.6305418719212,11.0933333333333,-1.50932228469961
"110",2009-02-01,99.5793333333333,0.485714477924215,6.8808317680016,7.12910826583393,6.36666666666667,-0.520833333333331,119.626666666667,-3.21467098166127,2.72699066324568,-0.950969240010729,2.57,1.58102766798421,10.7433333333333,-3.15504807692309
"111",2009-03-01,100.060666666667,0.483366695900747,7.33872967667594,6.65468833003214,6.33333333333333,-0.523560209424096,115.653333333333,-3.32144449398127,2.70080883977254,-0.960099490842121,2.85,10.8949416342412,10.71,-0.310269934843296
"112",2009-04-01,100.542,0.481041501489102,7.79662758535029,6.23947098269123,6.3,-0.526315789473682,111.68,-3.43555453078164,2.67462701629941,-0.969406760211113,2.37,-16.8421052631579,10.6,-1.02707749766574
"113",2009-05-01,99.2126666666667,-1.32216718717883,8.25452549402463,5.87302527486022,6.43333333333333,2.11640211640212,109.933333333333,-1.5639923591213,2.64844519282627,-0.978896246601101,1.85,-21.9409282700422,10.5066666666667,-0.880503144654075
"114",2009-06-01,97.8833333333333,-1.33988267627117,8.71242340269898,5.5472347744981,6.56666666666667,2.07253886010362,108.186666666667,-1.58884172225592,2.62226336935314,-0.988573354058899,1.86,0.540540540540553,10.5666666666667,0.571065989847704
"115",2009-07-01,96.554,-1.3580793461604,9.17032131137332,5.25568934738061,6.7,2.03045685279188,106.44,-1.61449346807986,2.59608154588001,-0.998443702456647,1.55,-16.6666666666667,10.5066666666667,-0.567823343848585
"116",2009-08-01,97.6613333333333,1.14685391939571,9.62821922004767,4.99325915774015,7.1,5.97014925373135,105.483333333333,-0.898784917950642,2.56989972240687,-1.00851313837522,1.21,-21.9354838709678,10.4633333333333,-0.412436548223347
"117",2009-09-01,98.7686666666667,1.13385031264507,10.086117128722,4.75579022672147,7.5,5.6338028169014,104.526666666667,-0.906936324853858,2.54371789893374,-1.01878774665237,1.3,7.43801652892565,10.36,-0.987575661038549
"118",2009-10-01,99.876,1.12113828272124,10.5440150373964,4.53988291857529,7.9,5.33333333333334,103.57,-0.915236941131447,2.5175360754606,-1.02927386264447,1.36,4.61538461538465,10.2666666666667,-0.900900900900905
"119",2009-11-01,99.0233333333333,-0.853725286021331,11.0019129460707,4.34272814530635,8.66666666666667,9.70464135021096,102.813333333333,-0.730584789675254,2.49135425198747,-1.03997808525322,1.62,19.1176470588235,10.17,-0.941558441558433
"120",2009-12-01,98.1706666666667,-0.861076513952952,11.4598108547451,4.1619844741444,9.43333333333333,8.84615384615386,102.056666666667,-0.735961613279738,2.46517242851433,-1.05090729077358,2.35,45.0617283950618,10.0866666666667,-0.819403474270737
"121",2010-01-01,97.318,-0.868555440864886,11.9177087634194,3.99568469740273,10.2,8.12720848056536,101.3,-0.74141816637815,2.4389906050412,-1.06206864762451,2.76,17.4468085106383,10.0233333333333,-0.627891606080627
"122",2010-02-01,97.7766666666667,0.471307123724977,12.1723675295103,2.13680977733334,10.1333333333333,-0.653594771241828,101.093333333333,-0.204014478446854,2.58740001012265,6.08486989555028,3.29,19.2028985507247,9.98666666666667,-0.36581310276023
"123",2010-03-01,98.2353333333333,0.469096239729989,12.4270262956011,2.09210546324266,10.0666666666667,-0.657894736842103,100.886666666667,-0.204431548404112,2.7358094152041,5.73585083484702,3.14,-4.55927051671732,9.94,-0.46728971962617
"124",2010-04-01,98.694,0.466906001235136,12.681685061692,2.04923334057,10,-0.662251655629137,100.68,-0.204850327099713,2.88421882028555,5.42469823580089,4.77,51.9108280254777,9.93333333333333,-0.0670690811535808
"125",2010-05-01,98.9213333333333,0.230341594558265,12.9363438277828,2.00808303354035,9.86666666666667,-1.33333333333333,100.316666666667,-0.360879353727979,3.03262822536701,5.14556676621221,5.24,9.853249475891,9.9,-0.335570469798657
"126",2010-06-01,99.1486666666667,0.229812241376987,13.1910025938737,1.9685528576006,9.73333333333333,-1.35135135135136,99.9533333333333,-0.362186409702619,3.18103763044846,4.89375531890301,6.56,25.1908396946565,9.88666666666667,-0.134680134680138
"127",2010-07-01,99.376,0.229285315653935,13.4456613599646,1.93054898047803,9.6,-1.36986301369863,99.59,-0.363502968051754,3.32944703552991,4.66544009605221,7.72,17.6829268292683,9.81666666666667,-0.708024275118007
"128",2010-08-01,100.921333333333,1.55503676273278,13.7003201260554,1.89398467857538,10.2,6.25,99.2033333333333,-0.388258526625836,3.47785644061136,4.45747907979054,8.35,8.16062176165803,9.86,0.441426146010183
"129",2010-09-01,102.466666666667,1.53122564109339,13.9549788921463,1.85877967629782,10.8,5.88235294117649,98.8166666666667,-0.389771849064201,3.62626584569281,4.26726656536066,9.04,8.26347305389221,9.80666666666667,-0.54090601757944
"130",2010-10-01,104.012,1.50813272608978,14.2096376582371,1.82485955771798,11.4,5.55555555555555,98.43,-0.391297014673642,3.77467525077426,4.09262341473747,7.22,-20.1327433628318,9.76,-0.475866757307956
"131",2010-11-01,105.344333333333,1.28094194259637,14.464296424328,1.79215524150426,11.6666666666667,2.3391812865497,97.7633333333333,-0.677300281079621,3.92308465585572,3.9317131997252,8.99,24.5152354570637,9.73333333333333,-0.273224043715853
"132",2010-12-01,106.676666666667,1.26474134030306,14.7189551904188,1.76060251131566,11.9333333333333,2.28571428571429,97.0966666666667,-0.681918919840421,4.07149406093717,3.78297737878102,9.1,1.22358175750834,9.64,-0.958904109589027
"133",2011-01-01,108.009,1.24894541136769,14.9736139565097,1.73014159494571,12.2,2.23463687150837,96.43,-0.686600981839409,4.21990346601862,3.64508465099643,8.71,-4.28571428571427,9.60333333333333,-0.380359612724762
"134",2011-02-01,107.762666666667,-0.228067414135248,15.1113395375761,0.919788512422268,11.8666666666667,-2.73224043715847,95.8633333333333,-0.587645615126686,4.11445886870958,-2.49874429967761,8.2,-5.8553386911596,9.65333333333333,0.520652551197508
